"","DATE","SUB_ICB_CODE","SUB_ICB_ONS_CODE","ICB","PATIENT_TYPE","AGE_BAND","SEEN","POP","PERCENT_SEEN"
"5848",2021-09-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","15",682,1441,47.33
"5849",2021-09-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","16",616,1528,40.31
"5850",2021-09-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","17",570,1431,39.83
"5851",2021-09-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","2",383,1538,24.9
"5852",2021-09-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","3",454,1476,30.76
"5853",2021-09-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","4",546,1484,36.79
"5854",2021-09-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","5",617,1487,41.49
"5855",2021-09-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","6",695,1520,45.72
"5856",2021-09-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","7",763,1657,46.05
"5857",2021-09-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","8",776,1569,49.46
"5858",2021-09-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","9",789,1620,48.7
"5859",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","18-64",29576,76993,38.41
"5860",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","65-74",5589,13816,40.45
"5861",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","75-84",3287,8829,37.23
"5862",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","85+",849,3200,26.53
"5863",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","0",29,1478,1.96
"5864",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","1",178,1463,12.17
"5865",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","10",916,1649,55.55
"5866",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","11",905,1612,56.14
"5867",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","12",901,1638,55.01
"5868",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","13",933,1531,60.94
"5869",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","14",931,1542,60.38
"5870",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","15",948,1524,62.2
"5871",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","16",895,1555,57.56
"5872",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","17",818,1441,56.77
"5873",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","2",330,1504,21.94
"5874",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","3",448,1613,27.77
"5875",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","4",518,1588,32.62
"5876",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","5",642,1608,39.93
"5877",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","6",726,1688,43.01
"5878",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","7",798,1605,49.72
"5879",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","8",823,1713,48.04
"5880",2021-09-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","9",895,1634,54.77
"5881",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","18-64",46902,130217,36.02
"5882",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","65-74",11042,26654,41.43
"5883",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","75-84",6637,16814,39.47
"5884",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","85+",1836,6130,29.95
"5885",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","0",54,1842,2.93
"5886",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","1",328,1779,18.44
"5887",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","10",1161,2368,49.03
"5888",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","11",1067,2427,43.96
"5889",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","12",1098,2471,44.44
"5890",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","13",1087,2327,46.71
"5891",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","14",1016,2347,43.29
"5892",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","15",922,2465,37.4
"5893",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","16",908,2316,39.21
"5894",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","17",879,2274,38.65
"5895",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","2",517,1954,26.46
"5896",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","3",606,2053,29.52
"5897",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","4",744,2085,35.68
"5898",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","5",852,2143,39.76
"5899",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","6",977,2201,44.39
"5900",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","7",1077,2208,48.78
"5901",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","8",1073,2245,47.8
"5902",2021-09-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","9",1152,2466,46.72
"5903",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","18-64",55307,131622,42.02
"5904",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","65-74",12128,27398,44.27
"5905",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","75-84",8010,18229,43.94
"5906",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","85+",2088,6236,33.48
"5907",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","0",43,2152,2
"5908",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","1",348,2084,16.7
"5909",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","10",1542,2628,58.68
"5910",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","11",1484,2623,56.58
"5911",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","12",1478,2615,56.52
"5912",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","13",1518,2572,59.02
"5913",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","14",1479,2543,58.16
"5914",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","15",1347,2418,55.71
"5915",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","16",1378,2528,54.51
"5916",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","17",1259,2376,52.99
"5917",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","2",613,2323,26.39
"5918",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","3",828,2404,34.44
"5919",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","4",1009,2407,41.92
"5920",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","5",1184,2372,49.92
"5921",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","6",1215,2367,51.33
"5922",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","7",1293,2502,51.68
"5923",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","8",1513,2651,57.07
"5924",2021-09-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","9",1462,2645,55.27
"5925",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","18-64",31432,91309,34.42
"5926",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","65-74",7141,19261,37.07
"5927",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","75-84",4741,13015,36.43
"5928",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","85+",1315,4469,29.42
"5929",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","0",30,1380,2.17
"5930",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","1",218,1513,14.41
"5931",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","10",898,1696,52.95
"5932",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","11",888,1768,50.23
"5933",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","12",840,1871,44.9
"5934",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","13",875,1807,48.42
"5935",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","14",867,1722,50.35
"5936",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","15",768,1733,44.32
"5937",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","16",756,1620,46.67
"5938",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","17",627,1608,38.99
"5939",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","2",403,1489,27.07
"5940",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","3",508,1549,32.8
"5941",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","4",550,1637,33.6
"5942",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","5",711,1628,43.67
"5943",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","6",745,1635,45.57
"5944",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","7",821,1730,47.46
"5945",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","8",892,1705,52.32
"5946",2021-09-30,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","9",884,1761,50.2
"5947",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","18-64",71056,158407,44.86
"5948",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","65-74",12877,25807,49.9
"5949",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","75-84",7067,15702,45.01
"5950",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","85+",1699,5304,32.03
"5951",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","0",69,3189,2.16
"5952",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","1",437,3322,13.15
"5953",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","10",1679,3246,51.73
"5954",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","11",1500,3214,46.67
"5955",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","12",1548,3446,44.92
"5956",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","13",1566,3104,50.45
"5957",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","14",1456,3063,47.54
"5958",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","15",1420,3109,45.67
"5959",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","16",1417,2932,48.33
"5960",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","17",1275,2849,44.75
"5961",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","2",624,3266,19.11
"5962",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","3",815,3409,23.91
"5963",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","4",1004,3497,28.71
"5964",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","5",1291,3454,37.38
"5965",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","6",1375,3733,36.83
"5966",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","7",1584,3653,43.36
"5967",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","8",1599,3625,44.11
"5968",2021-09-30,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","9",1651,3542,46.61
"5969",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Adult","18-64",250562,712890,35.15
"5970",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Adult","65-74",39497,92290,42.8
"5971",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Adult","75-84",23740,59825,39.68
"5972",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Adult","85+",8459,26384,32.06
"5973",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","0",169,14928,1.13
"5974",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","1",1402,15344,9.14
"5975",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","10",6839,15919,42.96
"5976",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","11",6478,16245,39.88
"5977",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","12",6663,16286,40.91
"5978",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","13",6632,15900,41.71
"5979",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","14",6427,15818,40.63
"5980",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","15",6246,15331,40.74
"5981",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","16",5696,15011,37.95
"5982",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","17",5441,14561,37.37
"5983",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","2",2351,15872,14.81
"5984",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","3",3162,16472,19.2
"5985",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","4",3899,16654,23.41
"5986",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","5",4998,16508,30.28
"5987",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","6",5755,16827,34.2
"5988",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","7",6198,16948,36.57
"5989",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","8",6762,17198,39.32
"5990",2021-09-30,"15E","E38000258","BIRMINGHAM AND SOLIHULL","Child","9",6923,16520,41.91
"5991",2021-09-30,"15M","E38000261",NA,"Adult","18-64",241409,609947,39.58
"5992",2021-09-30,"15M","E38000261",NA,"Adult","65-74",51035,114643,44.52
"5993",2021-09-30,"15M","E38000261",NA,"Adult","75-84",30099,70899,42.45
"5994",2021-09-30,"15M","E38000261",NA,"Adult","85+",8248,27152,30.38
"5995",2021-09-30,"15M","E38000261",NA,"Child","0",207,9734,2.13
"5996",2021-09-30,"15M","E38000261",NA,"Child","1",1569,10413,15.07
"5997",2021-09-30,"15M","E38000261",NA,"Child","10",5998,12390,48.41
"5998",2021-09-30,"15M","E38000261",NA,"Child","11",5903,11989,49.24
"5999",2021-09-30,"15M","E38000261",NA,"Child","12",5888,12439,47.33
"6000",2021-09-30,"15M","E38000261",NA,"Child","13",6061,11851,51.14
"6001",2021-09-30,"15M","E38000261",NA,"Child","14",5708,11788,48.42
"6002",2021-09-30,"15M","E38000261",NA,"Child","15",5480,11426,47.96
"6003",2021-09-30,"15M","E38000261",NA,"Child","16",5146,11368,45.27
"6004",2021-09-30,"15M","E38000261",NA,"Child","17",4655,10980,42.4
"6005",2021-09-30,"15M","E38000261",NA,"Child","2",2674,10699,24.99
"6006",2021-09-30,"15M","E38000261",NA,"Child","3",3336,11117,30.01
"6007",2021-09-30,"15M","E38000261",NA,"Child","4",3945,11448,34.46
"6008",2021-09-30,"15M","E38000261",NA,"Child","5",4576,11483,39.85
"6009",2021-09-30,"15M","E38000261",NA,"Child","6",5083,11709,43.41
"6010",2021-09-30,"15M","E38000261",NA,"Child","7",5445,12101,45
"6011",2021-09-30,"15M","E38000261",NA,"Child","8",5667,12477,45.42
"6012",2021-09-30,"15M","E38000261",NA,"Child","9",6044,12340,48.98
"6013",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Adult","18-64",163601,450406,36.32
"6014",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Adult","65-74",36558,99126,36.88
"6015",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Adult","75-84",23047,62044,37.15
"6016",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Adult","85+",7253,24727,29.33
"6017",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","0",117,7001,1.67
"6018",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","1",1035,7572,13.67
"6019",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","10",4269,9082,47.01
"6020",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","11",4316,9115,47.35
"6021",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","12",4185,9144,45.77
"6022",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","13",4333,9041,47.93
"6023",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","14",4444,8703,51.06
"6024",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","15",4138,8751,47.29
"6025",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","16",3954,8567,46.15
"6026",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","17",3541,8100,43.72
"6027",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","2",1647,7996,20.6
"6028",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","3",2248,8287,27.13
"6029",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","4",2547,8577,29.7
"6030",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","5",3100,8620,35.96
"6031",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","6",3473,8778,39.56
"6032",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","7",3765,9291,40.52
"6033",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","8",4040,9439,42.8
"6034",2021-09-30,"18C","E38000236","HEREFORDSHIRE AND WORCESTERSHIRE","Child","9",4201,9318,45.08
"6035",2021-09-30,"52R","E38000243",NA,"Adult","18-64",250256,650462,38.47
"6036",2021-09-30,"52R","E38000243",NA,"Adult","65-74",46516,101692,45.74
"6037",2021-09-30,"52R","E38000243",NA,"Adult","75-84",27081,62078,43.62
"6038",2021-09-30,"52R","E38000243",NA,"Adult","85+",8299,24025,34.54
"6039",2021-09-30,"52R","E38000243",NA,"Child","0",143,10303,1.39
"6040",2021-09-30,"52R","E38000243",NA,"Child","1",1361,10816,12.58
"6041",2021-09-30,"52R","E38000243",NA,"Child","10",6154,12595,48.86
"6042",2021-09-30,"52R","E38000243",NA,"Child","11",6074,12409,48.95
"6043",2021-09-30,"52R","E38000243",NA,"Child","12",5932,12474,47.55
"6044",2021-09-30,"52R","E38000243",NA,"Child","13",6066,12103,50.12
"6045",2021-09-30,"52R","E38000243",NA,"Child","14",5876,11840,49.63
"6046",2021-09-30,"52R","E38000243",NA,"Child","15",5710,11218,50.9
"6047",2021-09-30,"52R","E38000243",NA,"Child","16",5247,10929,48.01
"6048",2021-09-30,"52R","E38000243",NA,"Child","17",4690,10720,43.75
"6049",2021-09-30,"52R","E38000243",NA,"Child","2",2404,11178,21.51
"6050",2021-09-30,"52R","E38000243",NA,"Child","3",3238,11997,26.99
"6051",2021-09-30,"52R","E38000243",NA,"Child","4",3864,12258,31.52
"6052",2021-09-30,"52R","E38000243",NA,"Child","5",4641,12289,37.77
"6053",2021-09-30,"52R","E38000243",NA,"Child","6",5292,12333,42.91
"6054",2021-09-30,"52R","E38000243",NA,"Child","7",5766,12585,45.82
"6055",2021-09-30,"52R","E38000243",NA,"Child","8",5891,13053,45.13
"6056",2021-09-30,"52R","E38000243",NA,"Child","9",6258,12838,48.75
"6057",2021-09-30,"71E","E38000238",NA,"Adult","18-64",162653,436723,37.24
"6058",2021-09-30,"71E","E38000238",NA,"Adult","65-74",39670,98479,40.28
"6059",2021-09-30,"71E","E38000238",NA,"Adult","75-84",25261,61301,41.21
"6060",2021-09-30,"71E","E38000238",NA,"Adult","85+",6940,22498,30.85
"6061",2021-09-30,"71E","E38000238",NA,"Child","0",70,6719,1.04
"6062",2021-09-30,"71E","E38000238",NA,"Child","1",778,7098,10.96
"6063",2021-09-30,"71E","E38000238",NA,"Child","10",3880,8648,44.87
"6064",2021-09-30,"71E","E38000238",NA,"Child","11",3864,8480,45.57
"6065",2021-09-30,"71E","E38000238",NA,"Child","12",3696,8716,42.4
"6066",2021-09-30,"71E","E38000238",NA,"Child","13",3923,8310,47.21
"6067",2021-09-30,"71E","E38000238",NA,"Child","14",3741,8183,45.72
"6068",2021-09-30,"71E","E38000238",NA,"Child","15",3519,7866,44.74
"6069",2021-09-30,"71E","E38000238",NA,"Child","16",3374,7792,43.3
"6070",2021-09-30,"71E","E38000238",NA,"Child","17",3062,7660,39.97
"6071",2021-09-30,"71E","E38000238",NA,"Child","2",1487,7637,19.47
"6072",2021-09-30,"71E","E38000238",NA,"Child","3",2039,7816,26.09
"6073",2021-09-30,"71E","E38000238",NA,"Child","4",2479,8528,29.07
"6074",2021-09-30,"71E","E38000238",NA,"Child","5",2758,8590,32.11
"6075",2021-09-30,"71E","E38000238",NA,"Child","6",3286,8583,38.28
"6076",2021-09-30,"71E","E38000238",NA,"Child","7",3581,8623,41.53
"6077",2021-09-30,"71E","E38000238",NA,"Child","8",3577,9099,39.31
"6078",2021-09-30,"71E","E38000238",NA,"Child","9",3897,8984,43.38
"6079",2021-09-30,"78H","E38000262",NA,"Adult","18-64",158231,436840,36.22
"6080",2021-09-30,"78H","E38000262",NA,"Adult","65-74",30784,75629,40.7
"6081",2021-09-30,"78H","E38000262",NA,"Adult","75-84",17581,42473,41.39
"6082",2021-09-30,"78H","E38000262",NA,"Adult","85+",5113,15882,32.19
"6083",2021-09-30,"78H","E38000262",NA,"Child","0",101,8441,1.2
"6084",2021-09-30,"78H","E38000262",NA,"Child","1",939,8615,10.9
"6085",2021-09-30,"78H","E38000262",NA,"Child","10",4538,9964,45.54
"6086",2021-09-30,"78H","E38000262",NA,"Child","11",4507,9848,45.77
"6087",2021-09-30,"78H","E38000262",NA,"Child","12",4455,9931,44.86
"6088",2021-09-30,"78H","E38000262",NA,"Child","13",4538,9609,47.23
"6089",2021-09-30,"78H","E38000262",NA,"Child","14",4278,9187,46.57
"6090",2021-09-30,"78H","E38000262",NA,"Child","15",4106,8595,47.77
"6091",2021-09-30,"78H","E38000262",NA,"Child","16",3805,8575,44.37
"6092",2021-09-30,"78H","E38000262",NA,"Child","17",3298,8271,39.87
"6093",2021-09-30,"78H","E38000262",NA,"Child","2",1714,9094,18.85
"6094",2021-09-30,"78H","E38000262",NA,"Child","3",2259,9332,24.21
"6095",2021-09-30,"78H","E38000262",NA,"Child","4",2764,9770,28.29
"6096",2021-09-30,"78H","E38000262",NA,"Child","5",3409,9721,35.07
"6097",2021-09-30,"78H","E38000262",NA,"Child","6",3924,9927,39.53
"6098",2021-09-30,"78H","E38000262",NA,"Child","7",4098,10085,40.63
"6099",2021-09-30,"78H","E38000262",NA,"Child","8",4447,10294,43.2
"6100",2021-09-30,"78H","E38000262",NA,"Child","9",4620,10028,46.07
"6101",2021-09-30,"B2M3M","E38000251","COVENTRY AND WARWICKSHIRE","Adult","18-64",235830,591515,39.87
"6102",2021-09-30,"B2M3M","E38000251","COVENTRY AND WARWICKSHIRE","Adult","65-74",42985,89193,48.19
"6103",2021-09-30,"B2M3M","E38000251","COVENTRY AND WARWICKSHIRE","Adult","75-84",27655,59562,46.43
"6104",2021-09-30,"B2M3M","E38000251","COVENTRY AND WARWICKSHIRE","Adult","85+",8661,22943,37.75
"6105",2021-09-30,"B2M3M","E38000251","COVENTRY AND WARWICKSHIRE","Child","0",193,10031,1.92
"6106",2021-09-30,"B2M3M","E38000251","COVENTRY AND WARWICKSHIRE","Child","1",1520,10624,14.31
"6107",2021-09-30,"B2M3M","E38000251","COVENTRY AND WARWICKSHIRE","Child","10",5991,11620,51.56
"6108",2021-09-30,"B2M3M","E38000251","COVENTRY AND WARWICKSHIRE","Child","11",5837,11468,50.9
"6109",2021-09-30,"B2M3M","E38000251","COVENTRY AND WARWICKSHIRE","Child","12",5635,11394,49.46
